name,district,bedroomNum,livingroomNum,bathroomNum,area,type_floorNum,builtYear,direction,distance2SW,price
农光东里,朝阳,2,1,1,65㎡,中层(共18层),1996年建造,东南,距14号线(东)平乐园步行1km,353
滨河花园,朝阳,3,2,3,286㎡,高层(共6层),2007年建造,南,距14号线(东)东风北桥步行1.2km,2670
北京壹号院,朝阳,3,2,3,247.4㎡,高层(共6层),2016年建造,南北,距14号线(东)枣营步行651m,4700
华腾园,朝阳,3,2,2,129.5㎡,低层(共28层),2002年建造,西南,距14号线(东)平乐园步行1.4km,698
首城国际,朝阳,3,2,2,144.6㎡,低层(共28层),2010年建造,南,距14号线(东)九龙山步行919m,1500
滨河花园,朝阳,3,2,3,260㎡,共5层,2003年建造,南北,距14号线(东)东风北桥步行1.2km,2900
远洋天地,朝阳,4,2,2,162㎡,高层(共9层),2002年建造,南北,距14号线(东)大望路步行1.9km,1150
鸿坤花语墅,朝阳,3,1,2,151㎡,高层(共10层),2021年建造,南北,距14号线(东)平乐园步行474m,1650
山水文园西园,朝阳,3,2,2,135㎡,高层(共9层),2009年建造,南北,距14号线(东)十里河步行786m,1135
花家地西里(二区),朝阳,3,2,2,106.5㎡,高层(共6层),2015年建造,南北,距14号线(东)阜通步行1.1km,700
团结湖东里,朝阳,3,1,1,67.8㎡,中层(共16层),1987年建造,南北,距14号线(东)朝阳公园步行1.3km,450
利泽西园,朝阳,3,1,1,109.6㎡,中层(共16层),2000年建造,南北,距14号线(东)东湖渠步行444m,800
利泽西园,朝阳,3,1,1,109.6㎡,中层(共16层),2000年建造,南北,距14号线(东)东湖渠步行444m,800
农光东里,朝阳,2,1,1,63.8㎡,中层(共18层),2006年建造,南北,距14号线(东)平乐园步行1km,330
团结湖东里,朝阳,3,1,1,67.8㎡,中层(共16层),1987年建造,东北,距14号线(东)朝阳公园步行1.3km,450
团结湖东里,朝阳,3,1,1,67.8㎡,中层(共16层),1993年建造,东北,距14号线(东)朝阳公园步行1.3km,385
阳光上东,朝阳,4,2,2,181㎡,高层(共8层),2015年建造,南北,距14号线(东)东风北桥步行1km,1700
东区国际公寓,朝阳,2,2,2,123㎡,低层(共32层),2005年建造,东,距14号线(东)金台路步行1.8km,730
风格雅园,朝阳,3,2,2,145㎡,低层(共18层),2004年建造,南北,距14号线(东)望京步行958m,1000
鸿坤花语墅,朝阳,3,2,3,146.4㎡,高层(共10层),2021年建造,南北,距14号线(东)平乐园步行474m,1950
利泽西园,朝阳,3,1,1,106.2㎡,低层(共24层),2000年建造,南北,距14号线(东)东湖渠步行444m,800
山水文园西园(别墅),朝阳,6,2,5,314㎡,中层(共13层),2006年建造,南北,距14号线(东)十里河步行1.1km,2950
华鼎世家,朝阳,3,2,2,160㎡,中层(共18层),,南北,距14号线(东)阜通步行654m,1120
金隅国际,朝阳,2,2,1,130㎡,中层(共31层),2005年建造,南北,距14号线(东)阜通步行1.5km,750
金海国际,朝阳,2,1,2,108.7㎡,中层(共25层),2005年建造,西南,距14号线(东)九龙山步行1.5km,608
